********
* The Activity Log contains a detailed list of the steps the Evernote application performs,
* as well as information about your account and your device. Your Note titles, tags,
* Notebook names and occasionally Note content also may be included. We treat your
* Activity Log data as confidential, and the terms of our Privacy Policy apply (http://evernote.com/privacy).
*
* You may remove anything you do not want to send us.
********


[14360] Log opened on 2018/02/22 23:36:05 (UTC+8:00), logging level: [INFO   ]
21:14:22 [INFO   ] [14360] [15968] 0% Client is up to date with the server, updateCount: 122
21:14:22 [INFO   ] [14360] [15968] 0% Updating user "1528038517"
21:14:23 [INFO   ] [14360] [15968] 0% Retrieving cross promotion info for user "1528038517"
21:14:24 [INFO   ] [14360] [15524] Client synchronization finished, status: complete
21:14:24 [INFO   ] [14360] [15524] * elapsed time: 1s
21:19:24 [INFO   ] [14360] [16948] Client synchronization started
21:19:24 [INFO   ] [14360] [15680] 0% Loaded updateCount: 122
21:19:24 [INFO   ] [14360] [15680] 0% Usage Metrics: sessionCount=0
21:19:24 [INFO   ] [14360] [15680] 0% SyncState: devices used: 2
21:19:24 [INFO   ] [14360] [15680] 0% Client is up to date with the server, updateCount: 122
21:19:24 [INFO   ] [14360] [15680] 0% Updating user "1528038517"
21:19:24 [INFO   ] [14360] [15680] 0% Retrieving cross promotion info for user "1528038517"
21:19:26 [INFO   ] [14360] [16948] Client synchronization finished, status: complete
21:19:26 [INFO   ] [14360] [16948] * elapsed time: 1s
21:24:26 [INFO   ] [14360] [13380] Client synchronization started
21:24:26 [INFO   ] [14360] [15780] 0% Loaded updateCount: 122
21:24:26 [INFO   ] [14360] [15780] 0% Usage Metrics: sessionCount=0
21:24:26 [INFO   ] [14360] [15780] 0% SyncState: devices used: 2
21:24:26 [INFO   ] [14360] [15780] 0% Client is up to date with the server, updateCount: 122
21:24:26 [INFO   ] [14360] [15780] 0% Updating user "1528038517"
21:24:26 [INFO   ] [14360] [15780] 0% Retrieving cross promotion info for user "1528038517"
21:24:28 [INFO   ] [14360] [13380] Client synchronization finished, status: complete
21:24:28 [INFO   ] [14360] [13380] * elapsed time: 1s
21:29:27 [INFO   ] [14360] [16328] Client synchronization started
21:29:27 [INFO   ] [14360] [14992] 0% Loaded updateCount: 122
21:29:27 [INFO   ] [14360] [14992] 0% Usage Metrics: sessionCount=0
21:29:27 [INFO   ] [14360] [14992] 0% SyncState: devices used: 2
21:29:27 [INFO   ] [14360] [14992] 0% Client is up to date with the server, updateCount: 122
21:29:27 [INFO   ] [14360] [14992] 0% Updating user "1528038517"
21:29:28 [INFO   ] [14360] [14992] 0% Retrieving cross promotion info for user "1528038517"
21:29:29 [INFO   ] [14360] [16328] Client synchronization finished, status: complete
21:29:29 [INFO   ] [14360] [16328] * elapsed time: 1s
21:34:29 [INFO   ] [14360] [13996] Client synchronization started
21:34:29 [INFO   ] [14360] [12184] 0% Loaded updateCount: 122
21:34:30 [INFO   ] [14360] [12184] 0% Usage Metrics: sessionCount=0
21:34:30 [INFO   ] [14360] [12184] 0% SyncState: devices used: 2
21:34:30 [INFO   ] [14360] [12184] 0% Client is up to date with the server, updateCount: 122
21:34:30 [INFO   ] [14360] [12184] 0% Updating user "1528038517"
21:34:30 [INFO   ] [14360] [12184] 0% Retrieving cross promotion info for user "1528038517"
21:34:31 [INFO   ] [14360] [13996] Client synchronization finished, status: complete
21:34:31 [INFO   ] [14360] [13996] * elapsed time: 1s
21:39:31 [INFO   ] [14360] [16564] Client synchronization started
21:39:31 [INFO   ] [14360] [2140] 0% Loaded updateCount: 122
21:39:31 [INFO   ] [14360] [2140] 0% Usage Metrics: sessionCount=0
21:39:31 [INFO   ] [14360] [2140] 0% SyncState: devices used: 2
21:39:31 [INFO   ] [14360] [2140] 0% Client is up to date with the server, updateCount: 122
21:39:31 [INFO   ] [14360] [2140] 0% Updating user "1528038517"
21:39:31 [INFO   ] [14360] [2140] 0% Retrieving cross promotion info for user "1528038517"
21:39:32 [INFO   ] [14360] [16564] Client synchronization finished, status: complete
21:39:32 [INFO   ] [14360] [16564] * elapsed time: 0s
21:44:32 [INFO   ] [14360] [2776] Client synchronization started
21:44:32 [INFO   ] [14360] [11492] 0% Loaded updateCount: 122
21:44:32 [INFO   ] [14360] [11492] 0% Usage Metrics: sessionCount=0
21:44:32 [INFO   ] [14360] [11492] 0% SyncState: devices used: 2
21:44:32 [INFO   ] [14360] [11492] 0% Client is up to date with the server, updateCount: 122
21:44:32 [INFO   ] [14360] [11492] 0% Updating user "1528038517"
21:44:33 [INFO   ] [14360] [11492] 0% Retrieving cross promotion info for user "1528038517"
21:44:33 [INFO   ] [14360] [2776] Client synchronization finished, status: complete
21:44:33 [INFO   ] [14360] [2776] * elapsed time: 1s
21:49:33 [INFO   ] [14360] [8020] Client synchronization started
21:49:33 [INFO   ] [14360] [12164] 0% Loaded updateCount: 122
21:49:34 [INFO   ] [14360] [12164] 0% Usage Metrics: sessionCount=0
21:49:34 [INFO   ] [14360] [12164] 0% SyncState: devices used: 2
21:49:34 [INFO   ] [14360] [12164] 0% Client is up to date with the server, updateCount: 122
21:49:34 [INFO   ] [14360] [12164] 0% Updating user "1528038517"
21:49:34 [INFO   ] [14360] [12164] 0% Retrieving cross promotion info for user "1528038517"
21:49:35 [INFO   ] [14360] [8020] Client synchronization finished, status: complete
21:49:35 [INFO   ] [14360] [8020] * elapsed time: 1s
21:54:34 [INFO   ] [14360] [15068] Client synchronization started
21:54:34 [INFO   ] [14360] [16512] 0% Loaded updateCount: 122
21:54:34 [INFO   ] [14360] [16512] 0% Usage Metrics: sessionCount=0
21:54:34 [INFO   ] [14360] [16512] 0% SyncState: devices used: 2
21:54:34 [INFO   ] [14360] [16512] 0% Client is up to date with the server, updateCount: 122
21:54:34 [INFO   ] [14360] [16512] 0% Updating user "1528038517"
21:54:34 [INFO   ] [14360] [16512] 0% Retrieving cross promotion info for user "1528038517"
21:54:35 [INFO   ] [14360] [15068] Client synchronization finished, status: complete
21:54:35 [INFO   ] [14360] [15068] * elapsed time: 0s
21:59:35 [INFO   ] [14360] [12084] Client synchronization started
21:59:35 [INFO   ] [14360] [11936] 0% Loaded updateCount: 122
21:59:35 [INFO   ] [14360] [11936] 0% Usage Metrics: sessionCount=0
21:59:35 [INFO   ] [14360] [11936] 0% SyncState: devices used: 2
21:59:35 [INFO   ] [14360] [11936] 0% Client is up to date with the server, updateCount: 122
21:59:35 [INFO   ] [14360] [11936] 0% Updating user "1528038517"
21:59:35 [INFO   ] [14360] [11936] 0% Retrieving cross promotion info for user "1528038517"
21:59:36 [INFO   ] [14360] [12084] Client synchronization finished, status: complete
21:59:36 [INFO   ] [14360] [12084] * elapsed time: 1s
22:04:36 [INFO   ] [14360] [6864] Client synchronization started
22:04:36 [INFO   ] [14360] [13388] 0% Loaded updateCount: 122
22:04:36 [INFO   ] [14360] [13388] 0% Usage Metrics: sessionCount=0
22:04:36 [INFO   ] [14360] [13388] 0% SyncState: devices used: 2
22:04:36 [INFO   ] [14360] [13388] 0% Client is up to date with the server, updateCount: 122
22:04:36 [INFO   ] [14360] [13388] 0% Updating user "1528038517"
22:04:37 [INFO   ] [14360] [13388] 0% Retrieving cross promotion info for user "1528038517"
22:04:38 [INFO   ] [14360] [6864] Client synchronization finished, status: complete
22:04:38 [INFO   ] [14360] [6864] * elapsed time: 1s
22:08:47 [INFO   ] [14360] [14404] Registered session count: 1, last session: 2018/02/23 22:00:00
22:09:26 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:09:39 [INFO   ] [14360] [10276] Client synchronization started
22:09:39 [INFO   ] [14360] [17372] 0% Loaded updateCount: 122
22:09:40 [INFO   ] [14360] [17372] 0% Usage Metrics: sessionCount=1
22:09:40 [INFO   ] [14360] [17372] 0% SyncState: devices used: 2
22:09:40 [INFO   ] [14360] [17372] 0% Client is up to date with the server, updateCount: 122
22:09:40 [INFO   ] [14360] [17372] 0% Updating user "1528038517"
22:09:40 [INFO   ] [14360] [17372] 0% Retrieving cross promotion info for user "1528038517"
22:09:41 [INFO   ] [14360] [17372] 0% Updating server items
22:09:41 [INFO   ] [14360] [17372] 0% Updating server note "2.Computer Version Fundamentals", resource count: 4, content: 164 KB
22:09:41 [INFO   ] [14360] [17372] 0% * guid={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:09:44 [INFO   ] [14360] [17372] 0% * rsrc={0ac9ac69-d68e-4a0d-b656-e15292215556}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:09:44 [INFO   ] [14360] [17372] 0% * rsrc={d0996187-1ff4-4c52-b93f-4d2e4d863d24}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:09:44 [INFO   ] [14360] [17372] 0% * rsrc={7b71bd09-91c5-4d8e-aa45-c6769985ff70}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:09:44 [INFO   ] [14360] [17372] 0% * rsrc={05e908bd-0fdd-4222-a0b9-3b65a4a6f040}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:09:45 [INFO   ] [14360] [17372] 100% Loaded updateCount: 122
22:09:45 [INFO   ] [14360] [17372] 100% Usage Metrics: sessionCount=0
22:09:45 [INFO   ] [14360] [17372] 100% SyncState: devices used: 2
22:09:45 [INFO   ] [14360] [17372] 100% Client updateCount: 122, server updateCount: 127
22:09:45 [INFO   ] [14360] [17372] 100% Retrieving list of changes from the server
22:09:45 [INFO   ] [14360] [17372] 5% * saved 1 sync chunks, updateCount=127
22:09:45 [INFO   ] [14360] [17372] 5% Receiving account changes
22:09:45 [INFO   ] [14360] [17372] 5% * expunge 0 notebooks, 0 notes, 0 tags, 0 searches, 0 linked notebooks
22:09:45 [INFO   ] [14360] [17372] 5% * update 0 notebooks, 1 notes, 0 resources, 0 tags, 0 searches, 0 linked notebooks
22:09:45 [INFO   ] [14360] [17372] 5% Updating user "1528038517"
22:09:45 [INFO   ] [14360] [17372] 5% Retrieving cross promotion info for user "1528038517"
22:09:46 [INFO   ] [14360] [8908] 0% Retrieving 1 note
22:09:46 [INFO   ] [14360] [8908] 0% Retrieving note "2.Computer Version Fundamentals"
22:09:46 [INFO   ] [14360] [8908] 0% * guid={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:09:46 [INFO   ] [14360] [10276] Client synchronization finished, status: complete
22:09:46 [INFO   ] [14360] [10276] * elapsed time: 7s
22:09:46 [INFO   ] [14360] [10276] * 5 items sent
22:09:48 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:10:01 [INFO   ] [14360] [9792] Client synchronization started
22:10:01 [INFO   ] [14360] [3012] 0% Loaded updateCount: 127
22:10:01 [INFO   ] [14360] [3012] 0% Usage Metrics: sessionCount=0
22:10:01 [INFO   ] [14360] [3012] 0% SyncState: devices used: 2
22:10:01 [INFO   ] [14360] [3012] 0% Client is up to date with the server, updateCount: 127
22:10:01 [INFO   ] [14360] [3012] 0% Updating user "1528038517"
22:10:02 [INFO   ] [14360] [3012] 0% Retrieving cross promotion info for user "1528038517"
22:10:02 [INFO   ] [14360] [3012] 0% Updating server items
22:10:02 [INFO   ] [14360] [3012] 0% Updating server note "2.Computer Version Fundamentals", resource count: 4, content: 164 KB
22:10:02 [INFO   ] [14360] [3012] 0% * guid={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:10:03 [INFO   ] [14360] [3012] 0% * rsrc={0ac9ac69-d68e-4a0d-b656-e15292215556}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:10:03 [INFO   ] [14360] [3012] 0% * rsrc={d0996187-1ff4-4c52-b93f-4d2e4d863d24}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:10:03 [INFO   ] [14360] [3012] 0% * rsrc={7b71bd09-91c5-4d8e-aa45-c6769985ff70}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:10:03 [INFO   ] [14360] [3012] 0% * rsrc={05e908bd-0fdd-4222-a0b9-3b65a4a6f040}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:10:04 [INFO   ] [14360] [3012] 100% Loaded updateCount: 127
22:10:04 [INFO   ] [14360] [3012] 100% Usage Metrics: sessionCount=0
22:10:04 [INFO   ] [14360] [3012] 100% SyncState: devices used: 2
22:10:04 [INFO   ] [14360] [3012] 100% Client updateCount: 127, server updateCount: 132
22:10:04 [INFO   ] [14360] [3012] 100% Retrieving list of changes from the server
22:10:04 [INFO   ] [14360] [3012] 5% * saved 1 sync chunks, updateCount=132
22:10:04 [INFO   ] [14360] [3012] 5% Receiving account changes
22:10:04 [INFO   ] [14360] [3012] 5% * expunge 0 notebooks, 0 notes, 0 tags, 0 searches, 0 linked notebooks
22:10:04 [INFO   ] [14360] [3012] 5% * update 0 notebooks, 1 notes, 0 resources, 0 tags, 0 searches, 0 linked notebooks
22:10:04 [INFO   ] [14360] [3012] 5% Updating user "1528038517"
22:10:05 [INFO   ] [14360] [3012] 5% Retrieving cross promotion info for user "1528038517"
22:10:05 [INFO   ] [14360] [15796] 0% Retrieving 1 note
22:10:05 [INFO   ] [14360] [15796] 0% Retrieving note "2.Computer Version Fundamentals"
22:10:05 [INFO   ] [14360] [15796] 0% * guid={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:10:06 [INFO   ] [14360] [9792] Client synchronization finished, status: complete
22:10:06 [INFO   ] [14360] [9792] * elapsed time: 4s
22:10:06 [INFO   ] [14360] [9792] * 5 items sent
22:10:09 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:10:31 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:10:53 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:11:14 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:11:36 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:12:49 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:15:02 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:15:05 [INFO   ] [14360] [14404] Registered session count: 1, last session: 2018/02/23 22:15:00
22:15:05 [INFO   ] [14360] [16732] Client synchronization started
22:15:05 [INFO   ] [14360] [2268] 0% Loaded updateCount: 132
22:15:05 [INFO   ] [14360] [2268] 0% Usage Metrics: sessionCount=1
22:15:05 [INFO   ] [14360] [2268] 0% SyncState: choice screen requested
22:15:05 [INFO   ] [14360] [2268] 0% SyncState: devices used: 3
22:15:05 [INFO   ] [14360] [2268] 0% Client is up to date with the server, updateCount: 132
22:15:05 [INFO   ] [14360] [2268] 0% Updating user "1528038517"
22:15:06 [INFO   ] [14360] [2268] 0% Retrieving cross promotion info for user "1528038517"
22:15:06 [INFO   ] [14360] [16732] Client synchronization finished, status: complete
22:15:06 [INFO   ] [14360] [16732] * elapsed time: 0s
22:20:06 [INFO   ] [14360] [4752] Client synchronization started
22:20:06 [INFO   ] [14360] [5916] 0% Loaded updateCount: 132
22:20:07 [INFO   ] [14360] [5916] 0% Usage Metrics: sessionCount=0
22:20:07 [INFO   ] [14360] [5916] 0% SyncState: devices used: 2
22:20:07 [INFO   ] [14360] [5916] 0% Client updateCount: 132, server updateCount: 133
22:20:07 [INFO   ] [14360] [5916] 0% Retrieving list of changes from the server
22:20:07 [INFO   ] [14360] [5916] 1% * saved 1 sync chunks, updateCount=133
22:20:07 [INFO   ] [14360] [5916] 1% Receiving account changes
22:20:07 [INFO   ] [14360] [5916] 1% * expunge 0 notebooks, 0 notes, 0 tags, 0 searches, 0 linked notebooks
22:20:07 [INFO   ] [14360] [5916] 1% * update 1 notebooks, 0 notes, 0 resources, 0 tags, 0 searches, 0 linked notebooks
22:20:07 [INFO   ] [14360] [5916] 1% Updating user "1528038517"
22:20:07 [INFO   ] [14360] [5916] 1% Retrieving cross promotion info for user "1528038517"
22:20:08 [INFO   ] [14360] [14504] 0% Synchronizing 1 notebook
22:20:08 [INFO   ] [14360] [14504] 100% Updating local notebook "优达无人驾驶Part1:Computer Version and Deep..."
22:20:08 [INFO   ] [14360] [14504] 100% * guid={6F9EF196-E253-4F3A-8708-E76255088744}
22:20:08 [INFO   ] [14360] [4752] Client synchronization finished, status: complete
22:20:08 [INFO   ] [14360] [4752] * elapsed time: 1s
22:20:08 [INFO   ] [14360] [4752] * 1 item received
22:20:29 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
22:25:08 [INFO   ] [14360] [2056] Client synchronization started
22:25:08 [INFO   ] [14360] [3220] 0% Loaded updateCount: 133
22:25:08 [INFO   ] [14360] [3220] 0% Usage Metrics: sessionCount=0
22:25:08 [INFO   ] [14360] [3220] 0% SyncState: devices used: 2
22:25:08 [INFO   ] [14360] [3220] 0% Client is up to date with the server, updateCount: 133
22:25:08 [INFO   ] [14360] [3220] 0% Updating user "1528038517"
22:25:09 [INFO   ] [14360] [3220] 0% Retrieving cross promotion info for user "1528038517"
22:25:10 [INFO   ] [14360] [2056] Client synchronization finished, status: complete
22:25:10 [INFO   ] [14360] [2056] * elapsed time: 1s
22:30:09 [INFO   ] [14360] [14404] Registered session count: 1, last session: 2018/02/23 22:30:00
22:30:10 [INFO   ] [14360] [5864] Client synchronization started
22:30:10 [INFO   ] [14360] [9456] 0% Loaded updateCount: 133
22:30:10 [INFO   ] [14360] [9456] 0% Usage Metrics: sessionCount=1
22:30:10 [INFO   ] [14360] [9456] 0% SyncState: devices used: 2
22:30:10 [INFO   ] [14360] [9456] 0% Client is up to date with the server, updateCount: 133
22:30:10 [INFO   ] [14360] [9456] 0% Updating user "1528038517"
22:30:10 [INFO   ] [14360] [9456] 0% Retrieving cross promotion info for user "1528038517"
22:30:11 [INFO   ] [14360] [9456] 0% Updating server items
22:30:11 [INFO   ] [14360] [9456] 0% Updating server note "2.Computer Version Fundamentals", resource count: 4, content: 164 KB
22:30:11 [INFO   ] [14360] [9456] 0% * guid={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:30:13 [INFO   ] [14360] [9456] 0% * rsrc={0ac9ac69-d68e-4a0d-b656-e15292215556}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:30:13 [INFO   ] [14360] [9456] 0% * rsrc={d0996187-1ff4-4c52-b93f-4d2e4d863d24}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:30:13 [INFO   ] [14360] [9456] 0% * rsrc={7b71bd09-91c5-4d8e-aa45-c6769985ff70}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:30:13 [INFO   ] [14360] [9456] 0% * rsrc={05e908bd-0fdd-4222-a0b9-3b65a4a6f040}, note={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:30:13 [INFO   ] [14360] [9456] 100% Loaded updateCount: 133
22:30:14 [INFO   ] [14360] [9456] 100% Usage Metrics: sessionCount=0
22:30:14 [INFO   ] [14360] [9456] 100% SyncState: devices used: 2
22:30:14 [INFO   ] [14360] [9456] 100% Client updateCount: 133, server updateCount: 138
22:30:14 [INFO   ] [14360] [9456] 100% Retrieving list of changes from the server
22:30:15 [INFO   ] [14360] [9456] 4% * saved 1 sync chunks, updateCount=138
22:30:15 [INFO   ] [14360] [9456] 4% Receiving account changes
22:30:15 [INFO   ] [14360] [9456] 4% * expunge 0 notebooks, 0 notes, 0 tags, 0 searches, 0 linked notebooks
22:30:15 [INFO   ] [14360] [9456] 4% * update 0 notebooks, 1 notes, 0 resources, 0 tags, 0 searches, 0 linked notebooks
22:30:15 [INFO   ] [14360] [9456] 4% Updating user "1528038517"
22:30:15 [INFO   ] [14360] [9456] 4% Retrieving cross promotion info for user "1528038517"
22:30:15 [INFO   ] [14360] [16324] 0% Retrieving 1 note
22:30:15 [INFO   ] [14360] [16324] 0% Retrieving note "2.Computer Version Fundamentals"
22:30:15 [INFO   ] [14360] [16324] 0% * guid={ae9b54f5-37e3-4854-858c-f1f533e7be3e}
22:30:16 [INFO   ] [14360] [5864] Client synchronization finished, status: complete
22:30:16 [INFO   ] [14360] [5864] * elapsed time: 5s
22:30:16 [INFO   ] [14360] [5864] * 5 items sent
22:35:16 [INFO   ] [14360] [12776] Client synchronization started
22:35:16 [INFO   ] [14360] [14580] 0% Loaded updateCount: 138
22:35:17 [INFO   ] [14360] [14580] 0% Usage Metrics: sessionCount=0
22:35:17 [INFO   ] [14360] [14580] 0% SyncState: devices used: 2
22:35:17 [INFO   ] [14360] [14580] 0% Client is up to date with the server, updateCount: 138
22:35:17 [INFO   ] [14360] [14580] 0% Updating user "1528038517"
22:35:17 [INFO   ] [14360] [14580] 0% Retrieving cross promotion info for user "1528038517"
22:35:18 [INFO   ] [14360] [12776] Client synchronization finished, status: complete
22:35:18 [INFO   ] [14360] [12776] * elapsed time: 1s
22:40:18 [INFO   ] [14360] [5252] Client synchronization started
22:40:18 [INFO   ] [14360] [7840] 0% Loaded updateCount: 138
22:40:39 [ERROR  ] [14360] [7840] 0% HTTP request failed, code: 502, error: Bad Gateway
22:40:40 [INFO   ] [14360] [5252] Client synchronization finished, status: failed
22:40:40 [ERROR  ] [14360] [5252] * error: 同步失败，原因是服务器端出现意外问题
22:40:40 [INFO   ] [14360] [5252] * elapsed time: 21s
22:44:03 [ERROR  ] [14360] [15096] 0% Can't send HTTP request, error: HTTP_INVALID_SERVER_RESPONSE
22:45:21 [INFO   ] [14360] [14404] Registered session count: 1, last session: 2018/02/23 22:45:00
22:45:39 [INFO   ] [14360] [17028] Client synchronization started
22:45:39 [INFO   ] [14360] [14244] 0% Loaded updateCount: 138
22:45:57 [ERROR  ] [14360] [14244] 0% HTTP request failed, code: 502, error: Bad Gateway
22:45:57 [INFO   ] [14360] [17028] Client synchronization finished, status: failed
22:45:57 [ERROR  ] [14360] [17028] * error: 同步失败，原因是服务器端出现意外问题
22:45:57 [INFO   ] [14360] [17028] * elapsed time: 17s
22:46:15 [ERROR  ] [14360] [15096] 0% HTTP request failed, code: 502, error: Bad Gateway
22:50:57 [INFO   ] [14360] [17060] Client synchronization started
22:50:57 [INFO   ] [14360] [15216] 0% Loaded updateCount: 138
22:51:14 [ERROR  ] [14360] [15216] 0% HTTP request failed, code: 502, error: Bad Gateway
22:51:15 [INFO   ] [14360] [17060] Client synchronization finished, status: failed
22:51:15 [ERROR  ] [14360] [17060] * error: 同步失败，原因是服务器端出现意外问题
22:51:15 [INFO   ] [14360] [17060] * elapsed time: 18s
22:51:59 [INFO   ] [14360] [15032] GA-GA: Failed to send event (error(800c0008): 指定资源下载失败。)
22:52:16 [ERROR  ] [14360] [15096] 0% HTTP request failed, code: 502, error: Bad Gateway
22:56:14 [INFO   ] [14360] [9952] Client synchronization started
22:56:14 [INFO   ] [14360] [17384] 0% Loaded updateCount: 138
22:56:31 [ERROR  ] [14360] [17384] 0% HTTP request failed, code: 502, error: Bad Gateway
22:56:31 [INFO   ] [14360] [9952] Client synchronization finished, status: failed
22:56:31 [ERROR  ] [14360] [9952] * error: 同步失败，原因是服务器端出现意外问题
22:56:31 [INFO   ] [14360] [9952] * elapsed time: 16s
22:56:50 [ERROR  ] [14360] [15096] 0% HTTP request failed, code: 502, error: Bad Gateway
23:01:31 [INFO   ] [14360] [15872] Client synchronization started
23:01:31 [INFO   ] [14360] [12924] 0% Loaded updateCount: 138
23:02:32 [ERROR  ] [14360] [12924] 0% HTTP request failed, code: 502, error: Bad Gateway
23:02:32 [INFO   ] [14360] [15872] Client synchronization finished, status: failed
23:02:32 [ERROR  ] [14360] [15872] * error: 同步失败，原因是服务器端出现意外问题
23:02:32 [INFO   ] [14360] [15872] * elapsed time: 1m 1s
23:02:33 [INFO   ] [14360] [14404] Registered session count: 1, last session: 2018/02/23 23:00:00
23:03:33 [ERROR  ] [14360] [15096] 0% HTTP request failed, code: 502, error: Bad Gateway
23:07:32 [INFO   ] [14360] [17200] Client synchronization started
23:07:32 [INFO   ] [14360] [5736] 0% Loaded updateCount: 138
23:07:50 [ERROR  ] [14360] [5736] 0% HTTP request failed, code: 502, error: Bad Gateway
23:07:50 [INFO   ] [14360] [17200] Client synchronization finished, status: failed
23:07:50 [ERROR  ] [14360] [17200] * error: 同步失败，原因是服务器端出现意外问题
23:07:50 [INFO   ] [14360] [17200] * elapsed time: 17s
23:08:08 [ERROR  ] [14360] [15096] 0% HTTP request failed, code: 502, error: Bad Gateway
23:11:30 [ERROR  ] [14360] [14404] Unable to parse clipboard: INVALID_DOC
23:12:05 [ERROR  ] [14360] [14404] Unable to parse clipboard: INVALID_DOC
23:12:36 [ERROR  ] [14360] [14404] Unable to parse clipboard: INVALID_DOC
23:12:51 [INFO   ] [14360] [3880] Client synchronization started
23:12:51 [INFO   ] [14360] [9876] 0% Loaded updateCount: 138
23:13:51 [ERROR  ] [14360] [9876] 0% HTTP request failed, code: 502, error: Bad Gateway
23:13:51 [INFO   ] [14360] [3880] Client synchronization finished, status: failed
23:13:51 [ERROR  ] [14360] [3880] * error: 同步失败，原因是服务器端出现意外问题
23:13:51 [INFO   ] [14360] [3880] * elapsed time: 59s
23:14:52 [ERROR  ] [14360] [15096] 0% HTTP request failed, code: 502, error: Bad Gateway
23:16:35 [INFO   ] [14360] [14404] Registered session count: 1, last session: 2018/02/23 23:15:00
23:17:04 [INFO   ] [14360] [17404] Client synchronization started
23:17:04 [INFO   ] [14360] [14516] 0% Loaded updateCount: 138
23:17:21 [ERROR  ] [14360] [14516] 0% HTTP request failed, code: 502, error: Bad Gateway
23:17:22 [INFO   ] [14360] [17404] Client synchronization finished, status: failed
23:17:22 [ERROR  ] [14360] [17404] * error: 同步失败，原因是服务器端出现意外问题
23:17:22 [INFO   ] [14360] [17404] * elapsed time: 18s
23:17:49 [INFO   ] [14360] [14404] APM event: PBT_APMSUSPEND
07:19:31 [INFO   ] [14360] [15824] AutoUpdate: checking for update at: https://update.evernote.com/public/ENWin6/update.xml
07:19:32 [ERROR  ] [14360] [15096] 0% Can't send HTTP request, error: INTERNET_TIMEOUT
07:19:32 [ERROR  ] [14360] [15244] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
07:19:33 [ERROR  ] [14360] [15824] Unable to send HTTP request: 12007
07:19:33 [INFO   ] [14360] [14404] APM event: PBT_APMRESUMEAUTOMATIC
07:19:34 [INFO   ] [14360] [14404] Registered session count: 1, last session: 2018/02/24 07:15:00
07:19:36 [INFO   ] [14360] [14404] APM event: PBT_APMRESUMESUSPEND
07:20:17 [ERROR  ] [14360] [7812] Failed to retrieve messages from the Communication Engine Client
07:20:17 [ERROR  ] [14360] [7812] * HTTP request failed, code: 502, error: Bad Gateway
07:20:36 [INFO   ] [14360] [18416] Client synchronization started
07:20:36 [INFO   ] [14360] [18652] 0% Loaded updateCount: 138
07:20:53 [ERROR  ] [14360] [15096] 0% HTTP request failed, code: 502, error: Bad Gateway
07:20:53 [ERROR  ] [14360] [18652] 0% HTTP request failed, code: 502, error: Bad Gateway
07:20:53 [INFO   ] [14360] [18416] Client synchronization finished, status: failed
07:20:53 [ERROR  ] [14360] [18416] * error: 同步失败，原因是服务器端出现意外问题
07:20:53 [INFO   ] [14360] [18416] * elapsed time: 16s
07:21:33 [INFO   ] [14360] [12112] AutoUpdate: checking for update at: https://update.evernote.com/public/ENWin6/update.xml
07:21:34 [INFO   ] [14360] [12112] Received status code 200 when accessing URL https://update.evernote.com/public/ENWin6/update.xml
07:21:34 [INFO   ] [14360] [12112] AutoUpdate: no update found, remote revision 306770 is intended for release percentage 1 and below. Local release percentage is 79.
