********
* The Activity Log contains a detailed list of the steps the Evernote application performs,
* as well as information about your account and your device. Your Note titles, tags,
* Notebook names and occasionally Note content also may be included. We treat your
* Activity Log data as confidential, and the terms of our Privacy Policy apply (http://evernote.com/privacy).
*
* You may remove anything you do not want to send us.
********


[1452] Log opened on 2018/02/16 07:39:26 (UTC+8:00), logging level: [INFO   ]
09:49:50 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:49:50 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:54:51 [INFO   ] [1452] [9404] Client synchronization started
09:54:51 [INFO   ] [1452] [8920] 0% Loaded updateCount: 21
09:54:51 [ERROR  ] [1452] [8920] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
09:54:51 [INFO   ] [1452] [9404] Client synchronization finished, status: failed
09:54:51 [ERROR  ] [1452] [9404] * error: 无法连接到 印象笔记 服务器
09:54:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:54:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:54:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:54:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:54:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:54:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:54:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:59:51 [INFO   ] [1452] [536] Client synchronization started
09:59:51 [INFO   ] [1452] [6700] 0% Loaded updateCount: 21
09:59:51 [ERROR  ] [1452] [6700] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
09:59:51 [INFO   ] [1452] [536] Client synchronization finished, status: failed
09:59:51 [ERROR  ] [1452] [536] * error: 无法连接到 印象笔记 服务器
09:59:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:59:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:59:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:59:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:59:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:59:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
09:59:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:04:51 [INFO   ] [1452] [1264] Client synchronization started
10:04:51 [INFO   ] [1452] [8752] 0% Loaded updateCount: 21
10:04:51 [ERROR  ] [1452] [8752] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:04:51 [INFO   ] [1452] [1264] Client synchronization finished, status: failed
10:04:51 [ERROR  ] [1452] [1264] * error: 无法连接到 印象笔记 服务器
10:04:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:04:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:04:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:04:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:04:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:04:51 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:04:51 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:09:52 [INFO   ] [1452] [9748] Client synchronization started
10:09:52 [INFO   ] [1452] [13432] 0% Loaded updateCount: 21
10:09:52 [ERROR  ] [1452] [13432] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:09:52 [INFO   ] [1452] [9748] Client synchronization finished, status: failed
10:09:52 [ERROR  ] [1452] [9748] * error: 无法连接到 印象笔记 服务器
10:09:52 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:09:52 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:09:52 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:09:52 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:09:52 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:09:52 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:09:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:14:52 [INFO   ] [1452] [4536] Client synchronization started
10:14:52 [INFO   ] [1452] [13008] 0% Loaded updateCount: 21
10:14:52 [ERROR  ] [1452] [13008] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:14:52 [INFO   ] [1452] [4536] Client synchronization finished, status: failed
10:14:52 [ERROR  ] [1452] [4536] * error: 无法连接到 印象笔记 服务器
10:14:52 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:14:52 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:14:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:14:53 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:14:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:14:53 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:14:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:19:53 [INFO   ] [1452] [13932] Client synchronization started
10:19:53 [INFO   ] [1452] [6856] 0% Loaded updateCount: 21
10:19:53 [ERROR  ] [1452] [6856] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:19:53 [INFO   ] [1452] [13932] Client synchronization finished, status: failed
10:19:53 [ERROR  ] [1452] [13932] * error: 无法连接到 印象笔记 服务器
10:19:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:19:53 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:19:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:19:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:19:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:19:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:19:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:24:53 [INFO   ] [1452] [13108] Client synchronization started
10:24:53 [INFO   ] [1452] [12348] 0% Loaded updateCount: 21
10:24:53 [ERROR  ] [1452] [12348] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:24:54 [INFO   ] [1452] [13108] Client synchronization finished, status: failed
10:24:54 [ERROR  ] [1452] [13108] * error: 无法连接到 印象笔记 服务器
10:24:54 [INFO   ] [1452] [13108] * elapsed time: 0s
10:24:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:24:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:24:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:24:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:24:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:24:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:24:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:29:53 [INFO   ] [1452] [3340] Client synchronization started
10:29:53 [INFO   ] [1452] [5220] 0% Loaded updateCount: 21
10:29:53 [ERROR  ] [1452] [5220] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:29:53 [INFO   ] [1452] [3340] Client synchronization finished, status: failed
10:29:53 [ERROR  ] [1452] [3340] * error: 无法连接到 印象笔记 服务器
10:29:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:29:53 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:29:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:29:53 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:29:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:29:53 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:29:53 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:34:54 [INFO   ] [1452] [13888] Client synchronization started
10:34:54 [INFO   ] [1452] [4440] 0% Loaded updateCount: 21
10:34:54 [ERROR  ] [1452] [4440] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:34:54 [INFO   ] [1452] [13888] Client synchronization finished, status: failed
10:34:54 [ERROR  ] [1452] [13888] * error: 无法连接到 印象笔记 服务器
10:34:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:34:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:34:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:34:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:34:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:34:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:34:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:39:54 [INFO   ] [1452] [104] Client synchronization started
10:39:54 [INFO   ] [1452] [3560] 0% Loaded updateCount: 21
10:39:54 [ERROR  ] [1452] [3560] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:39:54 [INFO   ] [1452] [104] Client synchronization finished, status: failed
10:39:54 [ERROR  ] [1452] [104] * error: 无法连接到 印象笔记 服务器
10:39:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:39:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:39:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:39:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:39:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:39:54 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:39:54 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:44:55 [INFO   ] [1452] [2944] Client synchronization started
10:44:55 [INFO   ] [1452] [10396] 0% Loaded updateCount: 21
10:44:55 [ERROR  ] [1452] [10396] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:44:55 [INFO   ] [1452] [2944] Client synchronization finished, status: failed
10:44:55 [ERROR  ] [1452] [2944] * error: 无法连接到 印象笔记 服务器
10:44:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:44:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:44:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:44:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:44:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:44:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:44:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:49:55 [INFO   ] [1452] [5452] Client synchronization started
10:49:55 [INFO   ] [1452] [11144] 0% Loaded updateCount: 21
10:49:55 [ERROR  ] [1452] [11144] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:49:55 [INFO   ] [1452] [5452] Client synchronization finished, status: failed
10:49:55 [ERROR  ] [1452] [5452] * error: 无法连接到 印象笔记 服务器
10:49:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:49:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:49:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:49:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:49:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:49:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:49:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:54:55 [INFO   ] [1452] [5768] Client synchronization started
10:54:55 [INFO   ] [1452] [1432] 0% Loaded updateCount: 21
10:54:55 [ERROR  ] [1452] [1432] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:54:55 [INFO   ] [1452] [5768] Client synchronization finished, status: failed
10:54:55 [ERROR  ] [1452] [5768] * error: 无法连接到 印象笔记 服务器
10:54:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:54:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:54:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:54:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:54:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:54:55 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:54:55 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:59:56 [INFO   ] [1452] [4192] Client synchronization started
10:59:56 [INFO   ] [1452] [5768] 0% Loaded updateCount: 21
10:59:56 [ERROR  ] [1452] [5768] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
10:59:56 [INFO   ] [1452] [4192] Client synchronization finished, status: failed
10:59:56 [ERROR  ] [1452] [4192] * error: 无法连接到 印象笔记 服务器
10:59:56 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:59:56 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:59:56 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:59:56 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:59:56 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:59:56 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
10:59:56 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:04:56 [INFO   ] [1452] [2736] Client synchronization started
11:04:56 [INFO   ] [1452] [8720] 0% Loaded updateCount: 21
11:04:56 [ERROR  ] [1452] [8720] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:04:56 [INFO   ] [1452] [2736] Client synchronization finished, status: failed
11:04:56 [ERROR  ] [1452] [2736] * error: 无法连接到 印象笔记 服务器
11:04:56 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:04:56 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:04:56 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:04:56 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:04:57 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:04:57 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:04:57 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:09:57 [INFO   ] [1452] [1792] Client synchronization started
11:09:57 [INFO   ] [1452] [8068] 0% Loaded updateCount: 21
11:09:57 [ERROR  ] [1452] [8068] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:09:57 [INFO   ] [1452] [1792] Client synchronization finished, status: failed
11:09:57 [ERROR  ] [1452] [1792] * error: 无法连接到 印象笔记 服务器
11:09:57 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:09:57 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:09:58 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:09:58 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:09:58 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:09:58 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:09:58 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:14:57 [INFO   ] [1452] [5824] Client synchronization started
11:14:57 [INFO   ] [1452] [12272] 0% Loaded updateCount: 21
11:14:57 [ERROR  ] [1452] [12272] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:14:57 [INFO   ] [1452] [5824] Client synchronization finished, status: failed
11:14:57 [ERROR  ] [1452] [5824] * error: 无法连接到 印象笔记 服务器
11:14:58 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:14:58 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:14:58 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:14:58 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:14:58 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:14:58 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:14:58 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:19:58 [INFO   ] [1452] [10556] Client synchronization started
11:19:58 [INFO   ] [1452] [9304] 0% Loaded updateCount: 21
11:19:59 [ERROR  ] [1452] [9304] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:19:59 [INFO   ] [1452] [10556] Client synchronization finished, status: failed
11:19:59 [ERROR  ] [1452] [10556] * error: 无法连接到 印象笔记 服务器
11:19:59 [INFO   ] [1452] [10556] * elapsed time: 1s
11:19:59 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:19:59 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:19:59 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:19:59 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:19:59 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:19:59 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:19:59 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:25:00 [INFO   ] [1452] [6448] Client synchronization started
11:25:00 [INFO   ] [1452] [9388] 0% Loaded updateCount: 21
11:25:00 [ERROR  ] [1452] [9388] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:25:00 [INFO   ] [1452] [6448] Client synchronization finished, status: failed
11:25:00 [ERROR  ] [1452] [6448] * error: 无法连接到 印象笔记 服务器
11:25:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:25:00 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:25:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:25:00 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:25:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:25:00 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:25:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:30:00 [INFO   ] [1452] [9100] Client synchronization started
11:30:00 [INFO   ] [1452] [7060] 0% Loaded updateCount: 21
11:30:00 [ERROR  ] [1452] [7060] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:30:00 [INFO   ] [1452] [9100] Client synchronization finished, status: failed
11:30:00 [ERROR  ] [1452] [9100] * error: 无法连接到 印象笔记 服务器
11:30:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:30:00 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:30:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:30:00 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:30:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:30:00 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:30:00 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:35:01 [INFO   ] [1452] [3508] Client synchronization started
11:35:01 [INFO   ] [1452] [6424] 0% Loaded updateCount: 21
11:35:01 [ERROR  ] [1452] [6424] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:35:01 [INFO   ] [1452] [3508] Client synchronization finished, status: failed
11:35:01 [ERROR  ] [1452] [3508] * error: 无法连接到 印象笔记 服务器
11:35:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:35:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:35:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:35:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:35:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:35:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:35:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:40:01 [INFO   ] [1452] [840] Client synchronization started
11:40:01 [INFO   ] [1452] [11344] 0% Loaded updateCount: 21
11:40:01 [ERROR  ] [1452] [11344] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:40:01 [INFO   ] [1452] [840] Client synchronization finished, status: failed
11:40:01 [ERROR  ] [1452] [840] * error: 无法连接到 印象笔记 服务器
11:40:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:40:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:40:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:40:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:40:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:40:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:40:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:45:01 [INFO   ] [1452] [12160] Client synchronization started
11:45:01 [INFO   ] [1452] [9372] 0% Loaded updateCount: 21
11:45:01 [ERROR  ] [1452] [9372] 0% Can't send HTTP request, error: INTERNET_NAME_NOT_RESOLVED
11:45:01 [INFO   ] [1452] [12160] Client synchronization finished, status: failed
11:45:01 [ERROR  ] [1452] [12160] * error: 无法连接到 印象笔记 服务器
11:45:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:45:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:45:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:45:01 [INFO   ] [1452] [5760] GA-GA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
11:45:01 [INFO   ] [1452] [5760] GA-TEA: Failed to send event (error(800c0005): 系统无法找到指定的资源。)
